CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PH,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,716,1,159,74,67,17,9,7,6,155,10,15,1,1,0,1,8,1,1,0,,,,,,532,0,13,545,724
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,717,2,300,138,168,32,18,24,21,307,9,33,9,4,0,0,8,2,1,1,,,,,,1075,1,27,1103,1398
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,718,3,329,159,183,27,16,21,18,309,9,26,11,1,0,1,3,9,0,2,,,,,,1124,3,28,1155,1517
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,719,2,243,105,242,31,16,24,10,203,8,20,18,2,0,1,5,3,0,0,,,,,,931,0,19,950,1238
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,720,1,131,52,112,14,9,3,6,155,4,14,8,1,0,0,3,2,0,0,,,,,,514,0,8,522,714
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,721,3,287,130,271,37,21,29,21,375,8,28,4,3,0,1,17,11,0,0,,,,,,1243,2,34,1279,1721
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,722,2,156,64,118,16,15,17,9,177,5,18,7,3,0,2,12,2,0,1,,,,,,622,1,20,643,887
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,723,2,368,147,102,31,10,23,18,170,9,29,7,4,0,2,4,1,1,0,,,,,,926,0,23,949,1434
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,724,2,250,117,203,28,16,21,12,298,7,25,2,1,0,1,12,2,1,0,,,,,,996,3,29,1028,1343
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,725,2,221,91,79,19,12,16,11,224,7,15,5,5,0,2,5,1,0,0,,,,,,713,0,19,732,973
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,726,2,458,191,72,28,13,17,10,161,8,19,1,1,0,1,6,7,3,0,,,,,,996,0,15,1011,1364
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,727,3,358,166,173,31,20,32,19,409,15,30,12,0,0,1,12,3,1,1,,,,,,1283,2,37,1322,1759
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,728,1,126,42,31,13,8,9,2,146,8,6,0,1,0,0,2,0,0,0,,,,,,394,0,7,401,559
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,657
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,730,1,99,28,72,9,7,9,7,153,1,7,6,3,0,0,1,1,0,0,,,,,,403,1,11,415,555
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,731,2,372,121,34,23,8,14,10,155,5,12,2,2,0,1,4,2,0,0,,,,,,765,2,16,783,1046
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,732,2,481,109,42,15,11,5,4,72,3,9,0,0,0,0,3,2,1,1,,,,,,758,0,11,769,994
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,733,2,170,101,106,28,8,20,14,246,8,16,5,1,0,1,5,4,0,1,,,,,,734,2,19,755,959
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,734,2,159,96,104,19,15,18,6,305,8,22,10,3,0,0,6,3,0,1,,,,,,775,3,15,793,1029
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,735,2,171,95,147,22,8,31,13,340,9,28,5,0,2,3,7,1,1,1,,,,,,884,1,25,910,1169
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,736,1,115,66,69,8,9,14,3,206,3,20,6,2,0,0,3,1,1,0,,,,,,526,1,18,545,718
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,737,2,238,128,117,29,18,22,7,430,12,30,10,2,0,0,12,2,1,0,,,,,,1058,2,17,1077,1422
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,738,2,133,87,63,21,12,14,8,285,9,15,5,3,1,3,3,2,0,1,,,,,,665,0,18,683,889
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,739,1,109,99,24,12,10,10,3,194,2,6,4,2,0,0,3,0,1,0,,,,,,479,0,16,495,636
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,740,1,123,67,52,16,9,16,4,166,9,12,2,1,0,0,2,1,1,0,,,,,,481,3,16,500,623
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,741,2,185,77,46,21,8,17,8,281,7,20,6,2,0,2,2,0,0,0,,,,,,682,0,23,705,936
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,742,2,145,64,135,17,9,16,8,141,3,12,7,1,0,0,2,7,0,0,,,,,,567,0,24,591,763
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,743,1,111,51,80,10,6,13,7,124,4,4,3,0,0,0,9,2,0,0,,,,,,424,0,19,443,594
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,744,2,180,87,120,19,9,15,15,184,5,20,3,1,0,0,2,3,0,1,,,,,,664,3,14,681,919
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,745,2,194,96,212,32,18,18,8,285,5,25,3,2,0,2,7,3,2,1,,,,,,913,2,37,952,1351
,9,CIUDAD DE MEXICO,26,COYOACAN,3,COYOACAN,746,3,339,119,333,25,20,32,13,337,9,31,6,0,0,0,14,9,1,1,,,,,,1289,3,35,1327,1761
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,747,5,282,1055,63,70,40,25,17,681,30,23,34,5,0,7,17,2,1,1,,,,,,2353,0,62,2415,3477
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,748,5,1032,725,22,55,32,17,12,509,18,23,23,11,0,2,12,7,3,0,,,,,,2503,0,33,2536,3628
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,749,3,1037,439,14,29,5,6,7,51,4,2,2,0,0,1,5,0,1,0,,,,,,1603,1,14,1618,2157
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,750,3,577,551,33,26,9,19,3,264,15,9,10,4,0,1,6,1,0,1,,,,,,1529,1,27,1557,2066
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,751,3,455,393,20,23,23,7,10,322,16,15,16,4,0,2,4,2,0,0,,,,,,1312,0,21,1333,2006
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,752,6,1708,871,23,45,8,20,6,176,12,5,2,1,1,1,18,4,0,0,,,,,,2901,0,22,2923,3980
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,753,2,173,320,28,15,7,7,6,265,9,11,11,2,0,2,2,1,0,0,,,,,,859,1,28,888,1181
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,754,4,284,660,46,30,33,16,26,558,31,19,25,7,1,3,16,3,2,0,,,,,,1760,1,63,1824,2601
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,755,3,174,498,29,18,17,7,8,326,16,5,12,3,1,2,2,3,0,0,,,,,,1121,0,46,1167,1666
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,756,2,78,286,14,10,12,5,8,214,5,5,11,0,0,3,3,0,0,0,,,,,,654,0,22,676,909
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,757,3,221,507,27,34,20,9,15,377,18,25,17,7,1,1,7,4,1,0,,,,,,1291,0,34,1325,1880
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,758,4,470,743,36,18,18,13,9,367,26,8,18,2,0,1,13,1,3,0,,,,,,1746,0,36,1782,2463
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,759,3,1039,436,15,19,3,10,8,91,2,2,2,0,2,0,8,3,1,0,,,,,,1641,0,18,1659,2104
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,760,4,1263,660,21,28,5,20,12,88,4,2,2,0,0,0,2,1,0,0,,,,,,2108,1,13,2122,2909
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,761,3,251,625,47,17,30,13,6,429,9,11,19,0,2,1,5,3,0,0,,,,,,1468,0,43,1511,2151
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,762,2,154,360,24,12,11,13,28,296,14,17,12,3,0,2,3,1,0,0,,,,,,950,0,30,980,1367
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,763,3,219,547,46,26,22,15,14,408,30,29,10,4,0,7,7,3,2,0,,,,,,1389,0,28,1417,1956
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,764,3,191,531,22,18,22,10,21,381,18,17,10,6,0,2,6,2,0,0,,,,,,1257,1,39,1297,1868
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,765,5,547,903,71,51,27,25,24,658,27,40,22,7,0,5,7,2,4,1,,,,,,2421,1,54,2476,3591
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,766,4,421,716,38,26,24,16,18,395,20,15,18,0,0,2,14,3,0,1,,,,,,1727,1,42,1770,2529
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,767,5,562,921,38,39,27,23,16,571,42,31,24,6,1,9,10,6,3,0,,,,,,2329,1,55,2385,3210
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,768,2,162,267,13,18,8,5,6,214,8,8,5,3,0,1,3,1,0,0,,,,,,722,0,19,741,969
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,769,3,167,476,26,19,22,8,8,326,21,9,9,1,0,0,5,2,0,0,,,,,,1099,0,27,1126,1671
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,770,4,231,770,46,34,21,11,24,363,18,10,11,2,1,0,7,1,1,1,,,,,,1552,1,43,1596,2338
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,771,2,156,471,22,17,13,7,12,276,8,9,15,3,0,1,1,4,0,0,,,,,,1015,0,26,1041,1475
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,772,3,570,467,13,22,9,14,18,279,20,7,13,2,0,3,6,4,2,0,,,,,,1449,0,17,1466,1987
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,773,3,679,461,28,25,21,12,13,209,14,17,5,3,0,2,11,3,0,0,,,,,,1503,0,21,1524,1973
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,774,5,1474,654,33,48,5,26,10,215,10,8,4,0,0,1,10,5,0,1,,,,,,2504,0,23,2527,3495
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,775,4,387,682,12,29,17,17,18,399,13,15,21,6,0,0,6,0,0,1,,,,,,1623,0,30,1653,2253
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,776,3,261,436,30,19,19,9,5,354,6,12,12,0,0,3,11,1,0,0,,,,,,1178,1,31,1210,1704
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,777,2,318,339,23,15,19,14,13,275,13,16,10,1,1,0,4,1,3,0,,,,,,1065,2,19,1086,1470
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,778,3,147,410,21,28,19,15,9,374,13,17,17,8,1,4,5,3,0,0,,,,,,1091,0,35,1126,1511
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,779,2,106,492,15,13,19,11,9,293,10,12,9,0,0,1,3,0,0,0,,,,,,993,1,20,1014,1387
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,780,4,283,806,36,25,34,27,19,567,25,18,22,6,0,9,8,1,0,0,,,,,,1886,0,37,1923,2969
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,781,3,325,503,44,29,24,19,20,426,16,13,12,4,1,5,8,3,0,0,,,,,,1452,1,43,1496,2053
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,782,3,354,519,18,34,15,17,10,353,14,17,19,8,0,2,4,5,0,0,,,,,,1389,0,26,1415,1860
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,783,3,224,422,33,24,17,9,18,355,25,15,9,2,0,2,1,0,0,0,,,,,,1156,0,40,1196,1657
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,784,2,368,351,15,39,13,7,6,251,8,11,9,5,0,1,5,2,0,0,,,,,,1091,2,11,1104,1487
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,785,3,306,413,4,20,12,13,10,292,16,10,10,2,0,2,5,2,1,0,,,,,,1118,1,27,1146,1519
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,786,5,1149,859,52,32,38,28,15,399,32,14,14,3,1,2,12,2,2,0,,,,,,2654,1,29,2684,3675
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,787,3,479,553,22,39,11,10,8,311,13,23,7,2,1,4,5,1,0,0,,,,,,1489,1,22,1512,2105
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,788,3,400,538,27,26,16,21,14,381,16,24,15,1,0,3,9,3,0,1,,,,,,1495,0,32,1527,2059
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,789,3,352,514,15,28,11,14,12,254,10,10,7,2,0,1,3,2,0,0,,,,,,1235,0,32,1267,1668
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,790,3,418,479,38,61,16,11,21,338,9,18,7,4,0,1,6,2,1,0,,,,,,1430,0,39,1469,1990
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,791,3,171,522,33,35,14,20,24,520,10,14,8,2,2,4,3,3,0,0,,,,,,1385,0,35,1420,2040
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,792,3,211,377,37,23,28,13,12,375,12,16,19,5,0,0,3,2,0,0,,,,,,1133,0,37,1170,1639
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,793,4,222,602,67,31,30,21,23,605,27,25,20,6,2,4,0,4,1,13,,,,,,1703,0,38,1741,2347
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,794,3,199,621,25,27,21,7,19,515,18,21,35,6,0,0,11,2,1,0,,,,,,1528,0,35,1563,2180
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,795,4,244,918,53,29,37,20,14,548,31,17,27,5,2,2,14,4,4,0,,,,,,1969,0,37,2006,2972
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,796,4,199,764,52,33,39,15,12,513,20,16,22,12,0,3,11,1,2,1,,,,,,1715,0,54,1769,2461
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,797,5,255,968,78,41,41,20,33,651,26,21,30,2,0,9,6,2,1,1,,,,,,2185,1,58,2244,3174
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,798,5,314,834,54,46,37,19,14,768,25,32,35,8,0,6,12,2,5,4,,,,,,2215,2,57,2274,3336
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,799,5,383,898,57,49,38,19,32,771,21,17,33,8,1,7,4,2,1,1,,,,,,2342,0,37,2379,3537
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,800,2,184,340,19,26,22,14,23,353,15,14,12,3,1,0,3,4,1,0,,,,,,1034,0,21,1055,1492
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,801,3,350,557,23,40,21,18,9,405,16,22,11,2,0,3,12,2,1,0,,,,,,1492,0,38,1530,2032
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,802,2,299,250,17,15,12,10,5,167,6,6,5,1,0,1,8,3,2,0,,,,,,807,0,16,823,1072
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,803,2,207,350,23,14,8,9,10,194,6,8,3,2,0,0,3,1,1,0,,,,,,839,0,21,860,1182
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,804,2,336,320,16,17,5,4,6,175,7,4,3,1,0,0,6,0,0,0,,,,,,900,0,10,910,1207
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,805,7,346,1787,82,51,61,24,17,926,35,29,34,7,1,6,7,3,1,2,,,,,,3419,0,100,3519,5137
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,806,6,400,1231,54,35,54,32,19,834,34,30,50,10,2,8,13,6,8,7,,,,,,2827,0,94,2921,4303
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,807,3,186,504,33,27,20,21,7,396,17,13,15,3,0,1,6,2,0,0,,,,,,1251,0,41,1292,1792
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,808,3,154,435,20,20,24,5,5,340,11,14,4,0,0,2,0,1,1,0,,,,,,1036,0,43,1079,1517
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,809,3,223,576,23,34,27,9,13,411,16,25,19,3,0,2,9,0,1,0,,,,,,1391,0,20,1411,2019
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,810,4,218,892,31,25,18,31,7,453,17,12,25,2,0,6,7,6,0,0,,,,,,1750,0,57,1807,2716
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,811,4,409,533,34,31,24,21,8,343,18,16,13,0,0,0,14,5,3,0,,,,,,1472,3,31,1506,1940
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,812,3,169,461,33,50,20,11,9,493,12,10,19,3,0,2,5,2,0,0,,,,,,1299,0,37,1336,1745
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,813,2,105,422,13,18,20,6,3,305,8,7,27,1,0,2,2,1,1,0,,,,,,941,0,31,972,1320
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,814,5,267,1152,55,71,40,25,36,672,41,29,38,4,1,6,10,1,3,0,,,,,,2451,0,75,2526,3579
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,815,3,215,461,27,33,23,20,18,394,17,14,9,1,0,2,5,1,0,0,,,,,,1240,1,31,1272,1698
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,816,3,225,487,18,35,25,10,7,322,6,26,19,3,0,3,7,2,1,0,,,,,,1196,0,21,1217,1651
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,817,2,104,191,17,10,14,9,9,162,7,14,7,0,0,1,2,2,0,0,,,,,,549,0,21,570,860
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,818,2,90,187,16,6,13,6,1,218,6,3,9,2,0,5,5,0,0,0,,,,,,567,0,13,580,828
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,819,2,147,379,15,24,20,10,10,304,17,16,12,4,0,9,8,2,0,0,,,,,,977,0,30,1007,1469
,9,CIUDAD DE MEXICO,20,CUAJIMALPA DE MORELOS,4,CUAJIMALPA DE MORELOS,820,2,89,188,10,33,7,3,11,205,8,8,2,2,0,0,2,0,1,0,,,,,,569,0,15,584,756
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,821,4,69,80,251,37,46,23,23,749,41,36,47,13,2,6,8,4,2,2,,,,,,1439,2,66,1507,2300
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,822,3,45,71,352,22,38,23,16,588,22,17,74,10,7,4,15,4,0,2,,,,,,1310,0,56,1366,2177
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,823,3,49,62,216,41,47,23,29,662,28,35,58,10,1,4,12,4,1,1,,,,,,1283,2,47,1332,2034
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,824,4,65,55,289,46,47,27,33,728,30,39,40,8,1,2,12,2,1,1,,,,,,1426,0,69,1495,2388
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,825,2,32,23,292,35,29,13,17,457,20,36,21,4,0,5,8,4,2,5,,,,,,1003,0,28,1031,1478
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,826,2,35,40,139,30,22,8,12,498,13,19,30,6,0,4,8,3,0,1,,,,,,868,0,41,909,1476
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,827,5,85,86,494,78,70,48,37,1059,35,62,43,20,0,10,23,15,1,7,,,,,,2173,0,99,2272,3470
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,828,3,47,52,207,32,42,23,16,518,20,34,27,7,1,5,10,3,0,0,,,,,,1044,0,52,1096,1655
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,829,2,47,48,225,32,27,15,17,412,17,28,30,3,2,3,16,1,0,2,,,,,,925,0,29,954,1471
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,830,3,41,30,288,32,44,14,33,533,28,30,35,5,1,8,12,6,1,6,,,,,,1147,1,33,1181,1699
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,831,3,50,52,314,37,27,18,17,579,22,28,28,10,1,4,8,5,0,2,,,,,,1202,1,43,1246,1881
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,832,2,54,47,195,31,21,25,15,468,5,42,18,2,0,2,16,2,0,2,,,,,,945,0,29,974,1417
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,833,5,69,103,435,43,36,27,26,935,34,46,66,12,5,13,16,9,0,3,,,,,,1878,1,65,1944,3007
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,834,3,42,59,217,23,29,25,16,482,20,20,30,5,2,8,6,3,0,1,,,,,,988,1,24,1013,1575
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,835,3,51,51,180,43,32,24,28,515,24,36,24,6,0,8,7,1,0,4,,,,,,1034,0,39,1073,1692
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,836,2,43,30,229,34,19,17,14,368,18,29,15,9,0,1,12,4,0,1,,,,,,843,1,21,865,1290
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,837,2,60,49,195,28,29,22,27,478,10,37,16,6,1,3,5,2,1,0,,,,,,969,0,21,990,1446
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,838,2,45,54,185,43,24,17,10,411,20,32,15,1,0,1,6,5,1,1,,,,,,871,0,33,904,1305
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,839,3,55,50,172,36,25,23,19,512,15,26,40,6,1,5,7,3,0,1,,,,,,996,0,26,1022,1503
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,840,3,49,46,172,37,24,13,19,500,11,23,29,4,1,5,6,5,1,0,,,,,,945,1,36,982,1513
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,841,3,43,70,295,47,33,20,22,651,31,39,54,6,2,5,16,6,0,3,,,,,,1343,0,46,1389,2168
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,842,4,57,66,380,49,45,22,32,651,30,28,44,9,0,6,23,8,1,3,,,,,,1454,3,55,1512,2383
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,843,3,51,52,281,59,38,26,27,470,24,37,22,5,0,3,9,7,0,2,,,,,,1113,1,43,1157,1762
,9,CIUDAD DE MEXICO,1,GUSTAVO A MADERO,5,GUSTAVO A MADERO,844,3,50,65,211,46,30,18,31,455,26,35,22,6,0,5,12,6,0,3,,,,,,1021,1,49,1071,1598
